N,P,K,temperature,humidity,ph,rainfall,label
33,47,47,29.795036206144296,90.00562600584027,6.6489576923986835,209.01427751405612,papaya
48,77,79,17.516408886411693,14.556348717833364,6.400212690486662,66.07900798635748,chickpea
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute
3,63,16,24.219302884637234,61.717937393391885,6.838889424614447,52.55976305472257,lentil
61,61,42,23.69685272958293,73.89308598580752,7.033275466084509,190.7925329025693,jute
107,89,53,29.813654509282735,83.44420759935089,6.075300922282969,112.23610013527397,banana
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
93,37,44,24.650889723972625,83.66800554274641,5.8771849301226595,268.3301646680638,rice
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram
33,30,34,32.04533707601076,49.192021410988524,7.03885910465599,92.44633568467272,mango
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya
2,38,18,26.96871134464939,90.59295868665416,6.451381857531292,44.93625762711914,mungbean
60,51,36,22.69657794,82.81088865,6.028321557999999,256.9964761,rice
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
34,61,49,28.14346587697303,91.69821734743748,6.553885193137359,120.38078403309055,papaya
21,129,206,10.643770499997506,79.22036434495769,6.2201034185973905,64.83016478950397,grapes
104,17,46,25.752131090449186,79.39539467066551,6.3770597706099155,42.38623654303741,watermelon
38,61,21,30.916904892229326,60.43510704736724,7.45517348267202,47.57696421477161,lentil
27,28,33,32.88497849232249,51.580468745622305,6.692923300960695,93.91664104379112,mango
6,13,9,34.32520108379848,89.95278317868961,7.809094839953142,120.62004625203701,orange
59,53,53,38.97011303767838,93.7492186568916,6.62855429953363,124.71568494177042,papaya
76,61,38,19.945529402664068,84.318261658281,6.649356484761294,207.39294941146937,rice
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange
99,19,32,26.820005599540426,54.17315145275799,6.2086942106684235,132.0389759933667,coffee
36,57,20,25.68743484823298,47.88963716071038,7.337303974845649,31.925066852052733,mothbeans
39,25,37,18.797492009895667,95.74971317165657,5.68105955486224,106.10217911292638,pomegranate
2,47,15,29.82443318409551,84.52720120455479,6.3110982344953594,58.31125068921233,mungbean
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
97,77,51,27.1205596983229,74.91628507937502,5.700638507885102,122.14717101510836,banana
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya
81,41,38,22.67846116,83.72874389,7.5240800760000015,200.9133156,rice
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton
53,66,17,31.661690383638508,68.56494641148969,7.296500905457257,63.216632862640274,blackgram
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
40,61,22,33.75182312548801,64.91143571642635,6.99044326355,66.50737493602252,blackgram
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
0,75,17,23.16259859218361,63.388457482643965,7.356983900692833,49.140436973138236,lentil
76,43,22,26.27423552863563,62.28352802986496,6.242568654484117,98.9434390727886,maize
88,45,37,24.014786153103564,86.12308409060451,7.752828243916515,238.59176062280602,rice
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange
2,39,15,28.849078658071402,85.28522231671234,6.419119180501495,49.21137719806389,mungbean
31,33,23,31.800707061563003,48.675222644493886,7.701972387309965,67.45931302585491,mothbeans
108,15,49,27.511641258689494,94.56677442205377,6.015547133824901,27.403375994942493,muskmelon
14,75,15,28.072091652912285,67.9692721309623,6.6959761604214725,51.07792579204374,lentil
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
5,32,34,32.176363769674545,53.21042403663186,5.917320656158156,94.0994724637854,mango
11,139,196,22.89769753945724,96.10555859608647,5.935958804823176,121.15116305394561,apple
37,136,193,25.402535192730156,84.16864104751936,6.381418829085162,65.76671721671123,grapes
109,37,20,22.377416086228138,78.37757953809955,7.154489500662512,64.1048289263011,cotton
0,67,22,30.939121741128627,69.94723372493215,6.452584888594276,51.44484308551296,lentil
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
62,35,16,22.643350421980205,67.35802059028639,6.213675871227475,83.67497477030601,maize
4,41,26,27.735125845848028,49.721769748219444,6.4264252310019,94.8389447671659,mango
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,rice
81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537,coffee
27,7,9,35.04714013151781,89.7265050965845,6.720046590088897,118.05039203559014,orange
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
5,62,23,27.850342728154782,64.61219179433016,4.8591072652123435,144.93211187368053,pigeonpeas
95,12,52,25.638551619505883,82.3837633645617,6.744626273959436,44.21354524979004,watermelon
11,132,202,16.1410170835116,80.9124007614228,5.729941224705612,72.04477597622233,grapes
31,79,25,23.269478725263927,21.55153266484458,5.862132949339902,62.961722126109564,kidneybeans
4,6,7,23.470478286507763,91.6025237768536,6.694675385785949,113.64459036401588,orange
11,73,17,21.46979953411784,69.82697021432287,6.802486183823888,45.807682751918755,lentil
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize
34,58,25,26.967846832438216,41.57181380795314,8.205589648493897,70.03060126590522,mothbeans
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
17,72,18,19.797601961140643,35.01022797392994,5.624736782844586,194.41499836207393,pigeonpeas
29,8,27,27.303532227049107,97.95667121716389,5.907028412483047,211.26838620269442,coconut
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton
118,9,50,26.95616804995015,86.56470469091931,6.411092592195039,41.20246447498949,watermelon
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
6,141,200,28.056211475698465,84.77942862081373,6.346586604879685,70.29671805037083,grapes
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
1,36,33,31.03578343510523,46.91895413870982,6.284182184500232,94.73703827735154,mango
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut
79,60,17,20.54428143673938,62.78892203957541,6.281737915438568,105.26381227294137,maize
103,33,25,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175,maize
16,14,30,29.4231415594323,94.4293069768783,6.476304085003609,210.45637070713164,coconut
97,29,27,27.977529080928235,53.99451810387159,7.142067586110687,139.83234916980794,coffee
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate
6,66,15,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut
4,45,19,28.64767279023433,84.4940610733377,6.809004610552244,44.695269776196916,mungbean
83,57,25,22.622365992411616,68.21133125809814,6.5545136161436846,62.39088771738252,maize
118,45,23,24.203182209074917,76.08669412479591,7.879627987289126,68.74774982183347,cotton
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon
63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute
28,45,16,29.569465183642908,82.41522175079109,6.800868754789869,46.190668644313725,mungbean
105,17,47,26.32546436786359,80.50496951860524,6.17717591496174,44.49098876414401,watermelon
116,18,54,30.173320235236435,95.40006330874537,5.7229429813384165,21.605145431907427,muskmelon
85,94,49,26.486675092204166,77.11264631086415,5.6333728478926615,111.62646430063188,banana
109,5,51,27.736921833809195,88.01152153457578,7.138552446510014,58.35417278101952,watermelon
0,19,32,25.74885925908961,93.01061302313724,6.281762698535736,179.770906912783,coconut
69,65,46,38.90281724069072,93.92089743658936,7.044712162170862,185.85243692375045,papaya
16,56,17,32.743452064290736,39.28787768428512,7.652403381439169,175.3952678677282,pigeonpeas
51,67,17,31.77281335350017,71.31324359982146,6.889476252179211,59.98695651632052,blackgram
142,36,15,23.27810690694251,75.73570336843727,6.260612800764822,71.84605773673357,cotton
83,7,45,28.778674859318823,91.76612252800288,6.643045182780863,25.36675302843266,muskmelon
90,25,46,27.0090172933538,92.1883758830268,6.508835815209467,21.91590821477403,muskmelon
80,27,54,23.522821057708768,90.15927895339097,6.145774479116543,47.72126016877976,watermelon
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
5,8,5,11.261764605002092,91.95441520868125,6.482917111806926,111.81459169931435,orange
59,66,25,31.931880374688923,64.55779117499708,7.344884676137045,63.036438736811746,blackgram
30,63,25,34.23245730037877,60.440290950597046,7.620579621124251,71.9492235615717,blackgram
108,24,31,24.400447801619425,57.71169073534804,6.875208944845313,144.85091444441508,coffee
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
113,37,20,24.322174775268323,79.38891122909594,7.374873889954527,99.17024060504197,cotton
9,50,19,27.28140195348755,47.25830505238122,5.541461763174284,48.797601476944415,mothbeans
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice
114,25,52,25.607536277856493,87.905633919571,6.943788420075334,56.23599937507463,watermelon
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,orange
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize
0,23,16,23.448600632799298,92.67784039108831,7.565282263859719,110.01821664285505,orange
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
31,56,23,31.828924916220288,35.45475739182494,5.766885912611933,174.6862484741316,pigeonpeas
68,70,52,26.01891702829519,89.3468584657525,6.9625509519014965,51.80534372223055,papaya
37,70,76,18.13179241341305,19.885949148087636,7.21648973762839,77.63829154228365,chickpea
26,25,29,27.25935009737793,96.9319607776647,6.284002023020891,195.51230176448914,coconut
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya
87,61,17,25.075073460806262,56.786675006556244,6.057082438290709,101.07274952090995,maize
101,18,50,26.425707594260167,78.28487612054828,6.956776735151335,58.537936136785945,watermelon
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes
12,66,20,27.46890465354096,61.46688048310656,7.384457604900019,43.70536635899078,lentil
12,8,10,15.670921511086467,91.91939830225311,8.055785722400579,106.08520930624694,orange
25,63,20,33.41328466463642,32.322483291113556,4.766851650333088,104.55852832017895,pigeonpeas
87,28,50,24.965380524422162,85.54730573424796,6.067397367225427,46.97010322298131,watermelon
25,41,21,27.314047638512275,82.49585620133934,6.281435705411731,43.98924407353572,mungbean
36,24,41,25.024301526030534,94.38810303868834,7.001067240602552,104.08637482462636,pomegranate
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon
82,57,46,25.874735200232237,81.0598208266271,6.075826084601334,238.57814128471264,rice
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton
18,12,8,12.724180509555262,92.61359966200469,6.071093752365072,117.13759719909649,orange
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton
100,40,35,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
25,16,39,18.215301092251394,86.17267585735925,6.50045461390137,108.56620733964192,pomegranate
37,136,206,25.61135796629925,82.89082654416019,6.411380289729129,73.65517365315048,grapes
100,50,19,22.47743607825282,84.4185816867641,6.815893164080455,91.42793233030342,cotton
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
82,18,46,26.248859419611723,92.01200442083089,6.869050716554369,24.766247231171057,muskmelon
12,67,23,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,lentil
38,76,15,24.663986122308938,18.33410620195614,5.5415502622211426,61.32010837610909,kidneybeans
30,5,14,17.59920278075022,91.40472221736698,6.587938971102037,110.14753960632716,orange
94,39,29,27.638097326604377,56.47822218586156,7.146356972276666,145.99115769603262,coffee
106,87,51,28.41835607208462,82.29205634667764,6.1830673050738225,111.57946779762368,banana
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
91,46,16,18.905963270111318,69.48543683919522,6.257852914650339,96.80270164859176,maize
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
24,51,24,25.993840617432763,63.659748058424505,9.638934478376342,64.39570029591513,mothbeans
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes
33,67,53,31.575013156098777,98.78547933257748,6.682726208345031,248.62959093596746,papaya
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,rice
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
115,83,52,30.16911487566473,81.68107010961826,5.456703744805782,96.40337514716262,banana
30,11,44,23.842811402650465,89.19728297534992,6.123406642206916,109.20838674762152,pomegranate
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
94,26,27,25.96430577445782,53.81140499673536,7.560554698233841,177.9324442549373,coffee
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
57,72,84,21.321181559985376,16.597481961153214,5.978952173008675,75.74366690910718,chickpea
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
34,128,216,20.908147344986137,93.16792717987092,6.0983905687616495,109.75949392394129,apple
28,77,80,18.26207692670879,17.620243458803845,8.874468066802596,81.22500627566272,chickpea
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
31,25,35,17.494364595737032,86.92210262553738,5.730938674514173,108.49274402665996,pomegranate
0,37,27,34.04059193440692,51.47429959492259,4.8566045041497805,95.37422905117235,mango
37,76,20,25.16981384594198,70.33056403135912,7.1408578819770385,53.143945144804725,lentil
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
26,18,42,19.494251781576576,90.33629180509418,6.7240011422210015,108.4024129491197,pomegranate
95,52,36,26.22916897,83.83625819,5.543360237999999,286.5083725,rice
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
85,48,25,19.16629210981557,60.183087345313176,6.687208775971798,93.49522537410672,maize
113,86,51,28.31026505706505,77.50146366852928,6.046967723037237,116.65195399959846,banana
6,7,7,27.347731604588912,94.31360383492527,7.190157026459239,115.03020106094486,orange
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
35,65,83,19.69558886536516,15.988788089930031,6.119570385257039,87.58655348306164,chickpea
38,78,22,28.271290961376376,71.03934718387018,6.367845393221879,35.55262350916579,lentil
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize
